"ligand","receptor","file"
"RUNX1","BMP7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","BMPR1B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","C3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","C4orf26","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CADM1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CALR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CALU","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CCL2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CCL3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CCL4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CCR1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CD28","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CD6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CD69","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CFH","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CFP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CHAD","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CHRNA10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","COL4A1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","COL4A2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","COL9A2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CPA2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CRTAC1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CSF1R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CSF2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CTHRC1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CXCR5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","CYR61","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","DKK1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","DMP1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","DNASE2B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","ENTPD1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","ERBB2IP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","EREG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","EVI2A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","FCER1G","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","FDCSP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","FGF4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","FGFR1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","FLT1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","FN1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","GABRA6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","GPR15","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","GPR171","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","GPR50","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","GRIN1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","GRIN2A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","GRIN2B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","GRIN2C","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","GRIN2D","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","HAPLN3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","HDGF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","HHIPL1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","HPCAL1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","HSD17B12","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","HSP90B1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","IFNG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","IGHA1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","IL13","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","IL17A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","IL17B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","IL17F","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","IL17RE","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","IL18RAP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","IL2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","IL23A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","IL3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","IL7R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","ITGA10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","ITGB7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","KRT1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","LEPRE1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","LGALS1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","LIF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","LIFR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","LRP5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","LTBP1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","LTBP3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","LY9","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","MATN1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","MMP13","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","MMP14","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","MMP9","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","MPL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","MR1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","MSMB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","MSRA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","MST1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","NAPSA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","NOTCH2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","NR4A2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","NRXN1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","NRXN3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","NUCB2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","OR5H6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","OSCAR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","OTOGL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","PAPPA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","PDGFC","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","PGF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","PI15","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","PLXNC1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","PPARG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","PROK2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","PROKR1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","PRSS35","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","PTCH1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","PTPRS","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","RAMP2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","RARA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","RGMA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","RTN4RL1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","RUNX1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","S100A9","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","SCN3B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","SDF2L1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","SEMA4A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","SLITRK5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","SMC3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","SOST","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","SPINK6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","STRC","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","SULF1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","TACSTD2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","TF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","TFIP11","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","TGM4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","THBS3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","TLL2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","TNFSF13","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","TNFSF4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","TRAF2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","TRPM8","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","TSPAN32","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","VDR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","WISP2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","WNT7B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","WNT8B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","XCL1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RUNX1","XCL2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXFP1","RLN1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXFP1","RLN2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXFP1","RLN3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXFP1","RXFP1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXFP2","INSL3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXFP2","RLN2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXFP2","RXFP2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXFP3","APP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXFP3","RLN3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXFP3","RXFP3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXFP4","KNG1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXFP4","RLN3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","ABCA1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","ACVR1B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","ADIPOQ","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","AGT","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","ANGPTL4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","APOA1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","APOA2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","APOA5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","APP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","ATP1B1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","ATP1B3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","CD36","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","CTGF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","FGF6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","FGFBP3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","GDNF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","GRIK3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","GRIN1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","GRIN2A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","GRIN2B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","GRIN2C","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","GRIN2D","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","GRIP1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","HMGB2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","HTN1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","IGFBP3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","ITGA6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","KCNIP2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","KITLG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","KLK3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","LEP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","LPL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","LTBP1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","NPTX2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","NR0B2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","NR1H2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","NR1H3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","NR1H4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","NR1I2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","NR1I3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","NR2F6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","NR4A1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","NR4A2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","NR6A1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","OVGP1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","PPARA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","PPARD","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","PPARG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","PSG5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","RARA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","RNASE4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","RXRA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","SPATA20","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","THRA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","THRB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","TMPRSS3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","TNF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","TNFRSF21","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","TRAF2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","VDR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","VEGFA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRA","WFIKKN2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","ABCA1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","ADAM9","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","ADAMTS4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","ADM","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","ADRBK1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","AMHR2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","APOC1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","ATP1B1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","CD248","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","CHRNA7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","COL11A2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","COL1A2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","COL4A3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","COL4A4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","CX3CL1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","EDN1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","ERBB3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","ESRRA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","FGF11","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","GDNF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","GNRHR2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","GREM1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","HMGB1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","HRH3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","HSP90B1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","IL11","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","IL34","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","ITGA6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","KIR3DX1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","KLK3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","LAMA4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","LIPG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","LPAR2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","LY6G5B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","NLGN3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","NPTX2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","NR1D1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","NR1H2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","NR1H3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","NR1I2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","NR2C2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","NR2E1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","NR2E3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","NR4A2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","NR5A2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","NRG1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","NXPH4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","OGN","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","PCSK1N","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","PDGFB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","PDGFRL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","PGF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","PPARD","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","PPARG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","PRSS27","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","PTK7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","PYY","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","RARA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","RELL2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","RXRB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","SEMA6C","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","TAOK2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","TGFB3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","THRA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","THRB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","TNF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","TXLNA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","VCP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRB","VDR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRG","ABCA1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRG","ITGA6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRG","KLK3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRG","NR1H2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRG","NR1H3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRG","NR1I2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRG","NR4A1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRG","PPARA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRG","PPARD","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRG","RARA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"RXRG","RARB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
