ligand	receptor	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dip_url	ligand_original	receptor_original	ligand_category	receptor_category
CXCL12	EPHB2	1	1	0	1	1	0	NA	P48061	P29323	ligand	receptor
CXCL9	CXCR4	1	1	0	1	1	0	NA	Q07325	P61073	ligand	receptor
IL1B	ANPEP	1	1	0	1	1	0	NA	P01584	P15144	ligand	receptor
TGFB1	PLAU	1	1	0	1	1	0	NA	P01137	P00749	ligand	receptor
CCL2	TNF	1	1	0	1	1	0	NA	P13500	P01375	ligand	receptor
CCL24	CCR4	1	1	0	1	1	0	NA	O00175	P51679	ligand	receptor
CCL1	CCR2	1	1	0	1	1	0	NA	P22362	P41597	ligand	receptor
RAC1	PDGFRB	1	0	1	1	0	1	NA	P63000	P09619	ligand	receptor
VWF	ITGA1	1	1	0	1	1	0	NA	P04275	P56199	ligand	receptor
LAMB2	ITGA2B	1	1	0	1	1	0	NA	P55268	P08514	ligand	receptor
CXCL12	CCR2	1	1	0	1	1	0	NA	P48061	P41597	ligand	receptor
FGF14	EGFR	1	1	0	1	1	0	NA	Q92915	P00533	ligand	receptor
IL13	CXCL12	1	1	0	1	1	0	NA	P35225	P48061	ligand	receptor
IL10	VEGFA	1	0	1	1	0	1	NA	P22301	P15692	ligand	receptor
PPBP	CCR4	1	1	0	1	1	0	NA	P02775	P51679	ligand	receptor
CCL27	CCR8	1	1	0	1	1	0	NA	Q9Y4X3	P51685	ligand	receptor
IFNA16	IFNGR1	1	1	0	1	1	0	NA	P05015	P15260	ligand	receptor
GNRH2	PTPRU	1	1	0	1	1	0	NA	O43555	Q92729	ligand	receptor
HLA-E	KIR2DS1	1	1	0	1	1	0	NA	P13747	Q14954	ligand	receptor
FGF2	THBS1	1	0	1	1	0	1	NA	P09038	P07996	ligand	receptor
RELN	ITGA9	1	1	0	1	1	0	NA	P78509	Q13797	ligand	receptor
CXCL2	CXCR6	1	1	0	1	1	0	NA	P19875	O00574	ligand	receptor
LAMA1	ITGA9	1	1	0	1	1	0	NA	P25391	Q13797	ligand	receptor
SFRP5	FZD1	1	0	1	1	0	1	NA	Q5T4F7	Q9UP38	ligand	receptor
ORM1	F3	1	1	0	1	1	0	NA	P02763	P13726	ligand	receptor
TGFB1	PDGFRA	1	0	1	1	0	1	NA	P01137	P16234	ligand	receptor
TNF	CD83	1	1	0	1	1	0	NA	P01375	Q01151	ligand	receptor
IFNG	IL23R	1	0	1	1	0	1	NA	P01579	Q5VWK5	ligand	receptor
CXCL6	CCR8	1	1	0	1	1	0	NA	P80162	P51685	ligand	receptor
IL1B	EPO	1	0	1	1	0	1	NA	P01584	P01588	ligand	receptor
CXCL3	CCR8	1	1	0	1	1	0	NA	P19876	P51685	ligand	receptor
CCL3L1	CCR8	1	1	0	1	1	0	NA	P16619	P51685	ligand	receptor
COL6A6	ITGA9	1	1	0	1	1	0	NA	A6NMZ7	Q13797	ligand	receptor
BDNF	TRPC1	1	1	0	1	1	0	NA	P23560	P48995	ligand	receptor
CCL8	CX3CR1	1	1	0	1	1	0	NA	P80075	P49238	ligand	receptor
NPPA	ADCY1	1	0	1	1	0	1	NA	P01160	Q08828	ligand	receptor
CXCL13	CCR6	1	1	0	1	1	0	NA	O43927	P51684	ligand	receptor
COMP	ITGA2B	1	1	0	1	1	0	NA	P49747	P08514	ligand	receptor
CCL14	CXCR4	1	1	0	1	1	0	NA	Q16627	P61073	ligand	receptor
LAMA3	ITGB5	1	1	0	1	1	0	NA	Q16787	P18084	ligand	receptor
COL6A6	ITGA1	1	1	0	1	1	0	NA	A6NMZ7	P56199	ligand	receptor
IL2	CXCL12	1	1	0	1	1	0	NA	P60568	P48061	ligand	receptor
CCL20	CCR10	1	1	0	1	1	0	NA	P78556	P46092	ligand	receptor
CCL17	CCR5	1	1	0	1	1	0	NA	Q92583	P51681	ligand	receptor
IL6	VEGFA	1	1	0	1	1	0	NA	P05231	P15692	ligand	receptor
CCL3L1	CXCR1	1	1	0	1	1	0	NA	P16619	P25024	ligand	receptor
CCL8	CCR4	1	1	0	1	1	0	NA	P80075	P51679	ligand	receptor
HGF	IL1RN	1	1	0	1	1	0	NA	P14210	P18510	ligand	receptor
FGF13	IGF1R	1	1	0	1	1	0	NA	Q92913	P08069	ligand	receptor
CD40LG	C3	1	1	0	1	1	0	NA	P29965	P01024	ligand	receptor
CXCL9	CX3CR1	1	1	0	1	1	0	NA	Q07325	P49238	ligand	receptor
CXCL14	CCR7	1	1	0	1	1	0	NA	O95715	P32248	ligand	receptor
PF4V1	CCR9	1	1	0	1	1	0	NA	P10720	P51686	ligand	receptor
CCL28	CXCR1	1	1	0	1	1	0	NA	Q9NRJ3	P25024	ligand	receptor
CCL27	CCR5	1	1	0	1	1	0	NA	Q9Y4X3	P51681	ligand	receptor
DPP4	TGFB1	1	1	0	1	1	0	NA	P27487	P01137	ligand	receptor
LAMB3	ITGAV	1	1	0	1	1	0	NA	Q13751	P06756	ligand	receptor
CXCL11	CCR6	1	1	0	1	1	0	NA	O14625	P51684	ligand	receptor
LAMA4	ITGA2B	1	1	0	1	1	0	NA	Q16363	P08514	ligand	receptor
XCL1	CXCR2	1	1	0	1	1	0	NA	P47992	P25025	ligand	receptor
CCL7	CXCR5	1	1	0	1	1	0	NA	P80098	P32302	ligand	receptor
NTF3	TRPV1	1	1	0	1	1	0	NA	P20783	Q8NER1	ligand	receptor
IL1A	ADCY1	1	1	0	1	1	0	NA	P01583	Q08828	ligand	receptor
IL13	TNFRSF11B	1	1	0	1	1	0	NA	P35225	O00300	ligand	receptor
SFTPD	MBL2	1	1	0	1	1	0	NA	P35247	P11226	ligand	receptor
CXCL11	CXCR2	1	1	0	1	1	0	NA	O14625	P25025	ligand	receptor
NPPA	LTK	1	0	1	1	0	1	NA	P01160	P29376	ligand	receptor
HLA-F	KIR2DL2	1	1	0	1	1	0	NA	P30511	P43627	ligand	receptor
PTPN6	CD3G	1	1	0	1	1	0	NA	P29350	P09693	ligand	receptor
CXCL11	CXCR6	1	1	0	1	1	0	NA	O14625	O00574	ligand	receptor
CHAD	ITGA9	1	1	0	1	1	0	NA	O15335	Q13797	ligand	receptor
CXCL12	CCR6	1	1	0	1	1	0	NA	P48061	P51684	ligand	receptor
THBS1	ITGA9	1	1	0	1	1	0	NA	P07996	Q13797	ligand	receptor
CXCL9	CCR4	1	1	0	1	1	0	NA	Q07325	P51679	ligand	receptor
CCL1	CXCR6	1	1	0	1	1	0	NA	P22362	O00574	ligand	receptor
CXCL5	CXCR5	1	1	0	1	1	0	NA	P42830	P32302	ligand	receptor
SST	PLD1	1	1	0	1	1	0	NA	P61278	Q13393	ligand	receptor
CCL5	CX3CR1	1	1	0	1	1	0	NA	P13501	P49238	ligand	receptor
CX3CL1	XCR1	1	1	0	1	1	0	NA	P78423	P46094	ligand	receptor
LAMC2	ITGA11	1	1	0	1	1	0	NA	Q13753	Q9UKX5	ligand	receptor
KDR	S1PR1	1	1	0	1	1	0	NA	P35968	P21453	ligand	receptor
CCL13	CX3CR1	1	1	0	1	1	0	NA	Q99616	P49238	ligand	receptor
HLA-B	KIR2DS3	1	1	0	1	1	0	NA	P01889	Q14952	ligand	receptor
VEGFC	PRKCA	1	1	0	1	1	0	NA	P49767	P17252	ligand	receptor
CD8A	IL2RB	1	1	0	1	1	0	NA	P01732	P14784	ligand	receptor
PTPN6	PRLR	1	0	1	1	0	1	NA	P29350	P16471	ligand	receptor
LAMA4	ITGB3	1	1	0	1	1	0	NA	Q16363	P05106	ligand	receptor
FLT3LG	IL15	1	1	0	1	1	0	NA	P49771	P40933	ligand	receptor
CXCL3	CCR1	1	1	0	1	1	0	NA	P19876	P32246	ligand	receptor
LAMA1	ITGA5	1	1	0	1	1	0	NA	P25391	P08648	ligand	receptor
THBS4	ITGB4	1	1	0	1	1	0	NA	P35443	P16144	ligand	receptor
HLA-A	CD80	1	0	1	1	0	1	NA	P04439	P33681	ligand	receptor
HLA-B	KLRC3	1	1	0	1	1	0	NA	P01889	Q07444	ligand	receptor
CCL16	CXCR6	1	1	0	1	1	0	NA	O15467	O00574	ligand	receptor
XCL2	CX3CR1	1	1	0	1	1	0	NA	Q9UBD3	P49238	ligand	receptor
CCL3L1	CXCR3	1	1	0	1	1	0	NA	P16619	P49682	ligand	receptor
IL1B	PLAUR	1	1	0	1	1	0	NA	P01584	Q03405	ligand	receptor
TNF	MYLK	1	1	0	1	1	0	NA	P01375	Q15746	ligand	receptor
LAMA1	ITGAV	1	1	0	1	1	0	NA	P25391	P06756	ligand	receptor
HLA-E	KIR2DL5A	1	1	0	1	1	0	NA	P13747	Q8N109	ligand	receptor
IL10	TFRC	1	1	0	1	1	0	NA	P22301	P02786	ligand	receptor
CCL19	XCR1	1	1	0	1	1	0	NA	Q99731	P46094	ligand	receptor
TGFB1	SFTPA2	1	0	1	1	0	1	NA	P01137	Q8IWL1	ligand	receptor
CCL4L2	CX3CR1	1	1	0	1	1	0	NA	Q8NHW4	P49238	ligand	receptor
TP53	HMMR	1	0	1	1	0	1	NA	P04637	O75330	ligand	receptor
CCL7	CCR7	1	1	0	1	1	0	NA	P80098	P32248	ligand	receptor
PTPN6	IFNLR1	1	0	1	1	0	1	NA	P29350	Q8IU57	ligand	receptor
CCL25	CXCR4	1	1	0	1	1	0	NA	O15444	P61073	ligand	receptor
RELN	ITGB4	1	1	0	1	1	0	NA	P78509	P16144	ligand	receptor
CCL5	CCR8	1	1	0	1	1	0	NA	P13501	P51685	ligand	receptor
XCL1	CCR7	1	1	0	1	1	0	NA	P47992	P32248	ligand	receptor
CX3CL1	CCR7	1	1	0	1	1	0	NA	P78423	P32248	ligand	receptor
CCL3L1	CXCR4	1	1	0	1	1	0	NA	P16619	P61073	ligand	receptor
IL1B	CSF1	1	1	0	1	1	0	NA	P01584	P09603	ligand	receptor
TNF	HMGB1	1	1	0	1	1	0	NA	P01375	P09429	ligand	receptor
CSF2	CDH11	1	1	0	1	1	0	NA	P04141	P55287	ligand	receptor
CCL24	CCR10	1	1	0	1	1	0	NA	O00175	P46092	ligand	receptor
LAMA5	ITGB3	1	1	0	1	1	0	NA	O15230	P05106	ligand	receptor
LAMB3	ITGA11	1	1	0	1	1	0	NA	Q13751	Q9UKX5	ligand	receptor
IL2	CD28	1	1	0	1	1	0	NA	P60568	P10747	ligand	receptor
LAMB3	ITGB7	1	1	0	1	1	0	NA	Q13751	P26010	ligand	receptor
PTPN6	IFNGR1	1	0	1	1	0	1	NA	P29350	P15260	ligand	receptor
FGF14	MET	1	1	0	1	1	0	NA	Q92915	P08581	ligand	receptor
ADIPOQ	TNF	1	1	0	1	1	0	NA	Q15848	P01375	ligand	receptor
SFRP5	WNT5A	1	0	1	1	0	1	NA	Q5T4F7	P41221	ligand	receptor
CD8B	CD28	1	0	1	1	0	1	NA	P10966	P10747	ligand	receptor
CXCL3	CXCR5	1	1	0	1	1	0	NA	P19876	P32302	ligand	receptor
CXCL2	CCR10	1	1	0	1	1	0	NA	P19875	P46092	ligand	receptor
THBS2	ITGA1	1	1	0	1	1	0	NA	P35442	P56199	ligand	receptor
IL23A	IL17A	1	1	0	1	1	0	NA	Q9NPF7	Q16552	ligand	receptor
CCL4L2	CCR2	1	1	0	1	1	0	NA	Q8NHW4	P41597	ligand	receptor
CCL20	CXCR4	1	1	0	1	1	0	NA	P78556	P61073	ligand	receptor
CHAD	ITGA2B	1	1	0	1	1	0	NA	O15335	P08514	ligand	receptor
THBS1	ITGA10	1	1	0	1	1	0	NA	P07996	O75578	ligand	receptor
CCL4L2	CCR7	1	1	0	1	1	0	NA	Q8NHW4	P32248	ligand	receptor
SPP1	ITGA11	1	1	0	1	1	0	NA	P10451	Q9UKX5	ligand	receptor
ANGPT1	TNF	1	0	1	1	0	1	NA	Q15389	P01375	ligand	receptor
CSF2	LGALS3	1	1	0	1	1	0	NA	P04141	P17931	ligand	receptor
LEP	GHSR	1	1	0	1	1	0	NA	P41159	Q92847	ligand	receptor
LAMC3	PRNP	1	1	0	1	1	0	NA	Q9Y6N6	P04156	ligand	receptor
CXCL1	CCR7	1	1	0	1	1	0	NA	P09341	P32248	ligand	receptor
CCL13	CCR6	1	1	0	1	1	0	NA	Q99616	P51684	ligand	receptor
XCL2	CXCR5	1	1	0	1	1	0	NA	Q9UBD3	P32302	ligand	receptor
CXCL8	CCR7	1	1	0	1	1	0	NA	P10145	P32248	ligand	receptor
IFNG	PIGR	1	1	0	1	1	0	NA	P01579	P01833	ligand	receptor
LAMA5	ITGA11	1	1	0	1	1	0	NA	O15230	Q9UKX5	ligand	receptor
CALCA	CDH11	1	1	0	1	1	0	NA	P01258	P55287	ligand	receptor
HLA-F	KIR2DS5	1	1	0	1	1	0	NA	P30511	Q14953	ligand	receptor
CXCL13	CXCR1	1	1	0	1	1	0	NA	O43927	P25024	ligand	receptor
THBS4	ITGA2	1	1	0	1	1	0	NA	P35443	P17301	ligand	receptor
CCL15	CCR6	1	1	0	1	1	0	NA	Q16663	P51684	ligand	receptor
PTPN6	IL10RB	1	0	1	1	0	1	NA	P29350	Q08334	ligand	receptor
CSF3	TNF	1	0	1	1	0	1	NA	P09919	P01375	ligand	receptor
CXCL2	CCR7	1	1	0	1	1	0	NA	P19875	P32248	ligand	receptor
CXCL5	CCR10	1	1	0	1	1	0	NA	P42830	P46092	ligand	receptor
FGF13	PLAU	1	1	0	1	1	0	NA	Q92913	P00749	ligand	receptor
CCL28	CCR4	1	1	0	1	1	0	NA	Q9NRJ3	P51679	ligand	receptor
CXCL13	CXCR2	1	1	0	1	1	0	NA	O43927	P25025	ligand	receptor
LAMA5	ITGAV	1	1	0	1	1	0	NA	O15230	P06756	ligand	receptor
XCL2	CCR2	1	1	0	1	1	0	NA	Q9UBD3	P41597	ligand	receptor
VTN	ITGA4	1	1	0	1	1	0	NA	P04004	P13612	ligand	receptor
CCL28	CXCR6	1	1	0	1	1	0	NA	Q9NRJ3	O00574	ligand	receptor
CCL22	CCR3	1	1	0	1	1	0	NA	O00626	P51677	ligand	receptor
CXCL12	CXCR6	1	1	0	1	1	0	NA	P48061	O00574	ligand	receptor
HLA-G	KIR2DS3	1	1	0	1	1	0	NA	P17693	Q14952	ligand	receptor
CCL23	CXCR5	1	1	0	1	1	0	NA	P55773	P32302	ligand	receptor
HLA-A	LAT	1	1	0	1	1	0	NA	P04439	O43561	ligand	receptor
CCL21	CXCR1	1	1	0	1	1	0	NA	O00585	P25024	ligand	receptor
HLA-C	KIR2DS3	1	1	0	1	1	0	NA	P10321	Q14952	ligand	receptor
PPBP	CXCR6	1	1	0	1	1	0	NA	P02775	O00574	ligand	receptor
COL11A2	ITGA10	1	1	0	1	1	0	NA	P13942	O75578	ligand	receptor
IL3	CSF1	1	0	1	1	0	1	NA	P08700	P09603	ligand	receptor
TNF	TGFB1	1	0	1	1	0	1	NA	P01375	P01137	ligand	receptor
IFNA6	IFNGR2	1	1	0	1	1	0	NA	P05013	P38484	ligand	receptor
COL6A6	ITGA4	1	1	0	1	1	0	NA	A6NMZ7	P13612	ligand	receptor
CCL24	CCR7	1	1	0	1	1	0	NA	O00175	P32248	ligand	receptor
HLA-F	KLRC4	1	1	0	1	1	0	NA	P30511	O43908	ligand	receptor
CXCL13	CCR9	1	1	0	1	1	0	NA	O43927	P51686	ligand	receptor
THBS4	ITGAV	1	1	0	1	1	0	NA	P35443	P06756	ligand	receptor
THBS4	ITGA10	1	1	0	1	1	0	NA	P35443	O75578	ligand	receptor
CCL2	CXCR3	1	1	0	1	1	0	NA	P13500	P49682	ligand	receptor
LAMC2	ITGB7	1	1	0	1	1	0	NA	Q13753	P26010	ligand	receptor
CCL25	CCR3	1	1	0	1	1	0	NA	O15444	P51677	ligand	receptor
LAMB1	ITGA10	1	1	0	1	1	0	NA	P07942	O75578	ligand	receptor
VWF	ITGA3	1	1	0	1	1	0	NA	P04275	P26006	ligand	receptor
SERPINF1	PPARG	1	1	0	1	1	0	NA	P36955	P37231	ligand	receptor
IL4	LGALS3	1	1	0	1	1	0	NA	P05112	P17931	ligand	receptor
VIP	TLR2	1	0	1	1	0	1	NA	P01282	O60603	ligand	receptor
LAMA3	ITGA2	1	1	0	1	1	0	NA	Q16787	P17301	ligand	receptor
IFNG	TFRC	1	0	1	1	0	1	NA	P01579	P02786	ligand	receptor
CXCL14	CXCR3	1	1	0	1	1	0	NA	O95715	P49682	ligand	receptor
RELN	ITGB6	1	1	0	1	1	0	NA	P78509	P18564	ligand	receptor
HLA-A	KLRC4	1	1	0	1	1	0	NA	P04439	O43908	ligand	receptor
IL32	MET	1	0	1	1	0	1	NA	P24001	P08581	ligand	receptor
COMP	ITGB4	1	1	0	1	1	0	NA	P49747	P16144	ligand	receptor
CXCL13	CCR3	1	1	0	1	1	0	NA	O43927	P51677	ligand	receptor
CCL28	CXCR5	1	1	0	1	1	0	NA	Q9NRJ3	P32302	ligand	receptor
CCL14	CCR2	1	1	0	1	1	0	NA	Q16627	P41597	ligand	receptor
SPP1	ITGA2	1	1	0	1	1	0	NA	P10451	P17301	ligand	receptor
SFRP4	FZD8	1	0	1	1	0	1	NA	Q6FHJ7	Q9H461	ligand	receptor
CALML3	MYLK2	1	1	0	1	1	0	NA	P27482	Q9H1R3	ligand	receptor
CCL16	CXCR3	1	1	0	1	1	0	NA	O15467	P49682	ligand	receptor
LAMA3	ITGA8	1	1	0	1	1	0	NA	Q16787	P53708	ligand	receptor
CCL17	CCR6	1	1	0	1	1	0	NA	Q92583	P51684	ligand	receptor
THBS4	ITGA3	1	1	0	1	1	0	NA	P35443	P26006	ligand	receptor
FYN	ITGB2	1	1	0	1	1	0	NA	P06241	P05107	ligand	receptor
IFNG	GABRQ	1	1	0	1	1	0	NA	P01579	Q9UN88	ligand	receptor
CXCL8	CXCR3	1	1	0	1	1	0	NA	P10145	P49682	ligand	receptor
COMP	ITGA10	1	1	0	1	1	0	NA	P49747	O75578	ligand	receptor
THBS1	ITGB5	1	1	0	1	1	0	NA	P07996	P18084	ligand	receptor
GDF15	ERBB3	1	1	0	1	1	0	NA	Q99988	P21860	ligand	receptor
FYN	ITGB6	1	1	0	1	1	0	NA	P06241	P18564	ligand	receptor
THBS1	ITGAV	1	1	0	1	1	0	NA	P07996	P06756	ligand	receptor
TNF	MUC1	1	1	0	1	1	0	NA	P01375	P15941	ligand	receptor
COMP	ITGA9	1	1	0	1	1	0	NA	P49747	Q13797	ligand	receptor
SCGB1A1	PTGFR	1	0	1	1	0	1	NA	P11684	P43088	ligand	receptor
IL4	TGFB1	1	0	1	1	0	1	NA	P05112	P01137	ligand	receptor
CXCL10	CCR1	1	1	0	1	1	0	NA	P02778	P32246	ligand	receptor
CCL13	CXCR6	1	1	0	1	1	0	NA	Q99616	O00574	ligand	receptor
IFNG	CD40LG	1	1	0	1	1	0	NA	P01579	P29965	ligand	receptor
COMP	LTBP1	1	0	1	1	0	1	NA	P49747	Q14766	ligand	receptor
ANXA1	CCR10	1	1	0	1	1	0	NA	P04083	P46092	ligand	receptor
FGFR3	CHRM4	1	1	0	1	1	0	NA	P22607	P08173	ligand	receptor
LAMB3	ITGB8	1	1	0	1	1	0	NA	Q13751	P26012	ligand	receptor
IL1A	ITGA6	1	1	0	1	1	0	NA	P01583	P23229	ligand	receptor
CCL25	CXCR6	1	1	0	1	1	0	NA	O15444	O00574	ligand	receptor
CCL16	CCR4	1	1	0	1	1	0	NA	O15467	P51679	ligand	receptor
IL6	NOTCH3	1	1	0	1	1	0	NA	P05231	Q9UM47	ligand	receptor
CER1	WNT5B	1	0	1	1	0	1	NA	O95813	Q9H1J7	ligand	receptor
IL12B	CD3E	1	1	0	1	1	0	NA	P29460	P07766	ligand	receptor
CX3CL1	CCR6	1	1	0	1	1	0	NA	P78423	P51684	ligand	receptor
CXCL6	CCR5	1	1	0	1	1	0	NA	P80162	P51681	ligand	receptor
COL6A3	ITGB3	1	1	0	1	1	0	NA	P12111	P05106	ligand	receptor
TGFB1	PPARG	1	1	0	1	1	0	NA	P01137	P37231	ligand	receptor
CXCL10	CXCR4	1	1	0	1	1	0	NA	P02778	P61073	ligand	receptor
CCL4	CXCR1	1	1	0	1	1	0	NA	P13236	P25024	ligand	receptor
C4B	C3	1	1	0	1	1	0	NA	P0C0L5	P01024	ligand	receptor
AVP	PLD1	1	1	0	1	1	0	NA	P01185	Q13393	ligand	receptor
CXCL1	CXCR4	1	1	0	1	1	0	NA	P09341	P61073	ligand	receptor
THBS4	ITGA8	1	1	0	1	1	0	NA	P35443	P53708	ligand	receptor
COL6A6	ITGB6	1	1	0	1	1	0	NA	A6NMZ7	P18564	ligand	receptor
CCL24	CX3CR1	1	1	0	1	1	0	NA	O00175	P49238	ligand	receptor
IFNG	TPO	1	1	0	1	1	0	NA	P01579	P07202	ligand	receptor
CHAD	ITGB7	1	1	0	1	1	0	NA	O15335	P26010	ligand	receptor
LAMB3	PRNP	1	1	0	1	1	0	NA	Q13751	P04156	ligand	receptor
THBS2	ITGA5	1	1	0	1	1	0	NA	P35442	P08648	ligand	receptor
THBS2	SDC2	1	1	0	1	1	0	NA	P35442	P34741	ligand	receptor
IFNG	FASLG	1	1	0	1	1	0	NA	P01579	P48023	ligand	receptor
IFNA5	IFNGR1	1	1	0	1	1	0	NA	P01569	P15260	ligand	receptor
CCL27	CXCR6	1	1	0	1	1	0	NA	Q9Y4X3	O00574	ligand	receptor
CCL26	CCR10	1	1	0	1	1	0	NA	Q9Y258	P46092	ligand	receptor
THBS2	ITGAV	1	1	0	1	1	0	NA	P35442	P06756	ligand	receptor
COL6A3	ITGAV	1	1	0	1	1	0	NA	P12111	P06756	ligand	receptor
LAMA4	ITGA1	1	1	0	1	1	0	NA	Q16363	P56199	ligand	receptor
PTPN6	MPL	1	0	1	1	0	1	NA	P29350	P40238	ligand	receptor
CXCL12	CCR8	1	1	0	1	1	0	NA	P48061	P51685	ligand	receptor
THBS4	ITGB5	1	1	0	1	1	0	NA	P35443	P18084	ligand	receptor
CCL1	CX3CR1	1	1	0	1	1	0	NA	P22362	P49238	ligand	receptor
PF4V1	CXCR5	1	1	0	1	1	0	NA	P10720	P32302	ligand	receptor
INS	VCAM1	1	1	0	1	1	0	NA	P01308	P19320	ligand	receptor
CXCL11	CCR7	1	1	0	1	1	0	NA	O14625	P32248	ligand	receptor
CCL4	CXCR6	1	1	0	1	1	0	NA	P13236	O00574	ligand	receptor
CCL2	CXCR6	1	1	0	1	1	0	NA	P13500	O00574	ligand	receptor
IFNA1	IFNGR2	1	1	0	1	1	0	NA	P01562	P38484	ligand	receptor
TNF	TNFRSF11B	1	1	0	1	1	0	NA	P01375	O00300	ligand	receptor
CCL4L2	XCR1	1	1	0	1	1	0	NA	Q8NHW4	P46094	ligand	receptor
PPBP	CCR8	1	1	0	1	1	0	NA	P02775	P51685	ligand	receptor
CCL16	CXCR4	1	1	0	1	1	0	NA	O15467	P61073	ligand	receptor
XCL2	CCR1	1	1	0	1	1	0	NA	Q9UBD3	P32246	ligand	receptor
COMP	ITGA6	1	1	0	1	1	0	NA	P49747	P23229	ligand	receptor
CXCL3	CXCR6	1	1	0	1	1	0	NA	P19876	O00574	ligand	receptor
LAMA1	ITGB3	1	1	0	1	1	0	NA	P25391	P05106	ligand	receptor
CCL19	CXCR1	1	1	0	1	1	0	NA	Q99731	P25024	ligand	receptor
CCL20	CXCR6	1	1	0	1	1	0	NA	P78556	O00574	ligand	receptor
CXCL11	CXCR4	1	1	0	1	1	0	NA	O14625	P61073	ligand	receptor
LAMC3	ITGA2B	1	1	0	1	1	0	NA	Q9Y6N6	P08514	ligand	receptor
LAMA5	ITGA5	1	1	0	1	1	0	NA	O15230	P08648	ligand	receptor
CCL18	CCR6	1	1	0	1	1	0	NA	P55774	P51684	ligand	receptor
THBS1	ITGA11	1	1	0	1	1	0	NA	P07996	Q9UKX5	ligand	receptor
CCL8	CXCR3	1	1	0	1	1	0	NA	P80075	P49682	ligand	receptor
IFNG	KLRD1	1	1	0	1	1	0	NA	P01579	Q13241	ligand	receptor
HLA-E	KIR2DL1	1	1	0	1	1	0	NA	P13747	P43626	ligand	receptor
TGFB1	TNFRSF11B	1	0	1	1	0	1	NA	P01137	O00300	ligand	receptor
FLT4	PRKCA	1	1	0	0	0	0	NA	P35916	P17252	ligand	receptor
PTPN6	IL20RB	1	0	1	1	0	1	NA	P29350	Q6UXL0	ligand	receptor
CSF3	FPR1	1	1	0	1	1	0	NA	P09919	P21462	ligand	receptor
CCL16	CXCR1	1	1	0	1	1	0	NA	O15467	P25024	ligand	receptor
PTH	ADCY1	1	1	0	1	1	0	NA	P01270	Q08828	ligand	receptor
CCL13	CXCR5	1	1	0	1	1	0	NA	Q99616	P32302	ligand	receptor
CCL24	CXCR5	1	1	0	1	1	0	NA	O00175	P32302	ligand	receptor
IFNG	FCGR1A	1	1	0	1	1	0	NA	P01579	P12314	ligand	receptor
HLA-A	KIR2DS4	1	1	0	1	1	0	NA	P04439	P43632	ligand	receptor
CCL4L2	CXCR6	1	1	0	1	1	0	NA	Q8NHW4	O00574	ligand	receptor
CCL28	CCR2	1	1	0	1	1	0	NA	Q9NRJ3	P41597	ligand	receptor
CCL22	XCR1	1	1	0	1	1	0	NA	O00626	P46094	ligand	receptor
CXCL14	CCR2	1	1	0	1	1	0	NA	O95715	P41597	ligand	receptor
RELN	ITGA8	1	1	0	1	1	0	NA	P78509	P53708	ligand	receptor
CXCL8	CCR3	1	1	0	1	1	0	NA	P10145	P51677	ligand	receptor
HLA-F	KLRD1	1	1	0	1	1	0	NA	P30511	Q13241	ligand	receptor
COMP	SDC2	1	1	0	1	1	0	NA	P49747	P34741	ligand	receptor
IL12B	CCR5	1	1	0	1	1	0	NA	P29460	P51681	ligand	receptor
CXCL1	CXCR5	1	1	0	1	1	0	NA	P09341	P32302	ligand	receptor
NRG2	NRG1	1	1	0	1	1	0	NA	O14511	Q02297	ligand	receptor
COL11A2	ITGB4	1	1	0	1	1	0	NA	P13942	P16144	ligand	receptor
CCL3	CXCR6	1	1	0	1	1	0	NA	P10147	O00574	ligand	receptor
FGF12	MET	1	1	0	1	1	0	NA	P61328	P08581	ligand	receptor
PRL	SSTR5	1	0	1	1	0	1	NA	P01236	P35346	ligand	receptor
LAMA2	ITGA4	1	1	0	1	1	0	NA	P24043	P13612	ligand	receptor
TNC	ITGA11	1	1	0	1	1	0	NA	P24821	Q9UKX5	ligand	receptor
TNF	GPR160	1	1	0	1	1	0	NA	P01375	Q9UJ42	ligand	receptor
CXCL2	CCR6	1	1	0	1	1	0	NA	P19875	P51684	ligand	receptor
CXCL8	CX3CR1	1	1	0	1	1	0	NA	P10145	P49238	ligand	receptor
CXCL12	CCR10	1	1	0	1	1	0	NA	P48061	P46092	ligand	receptor
VTN	ITGA7	1	1	0	1	1	0	NA	P04004	Q13683	ligand	receptor
CSF2	CEACAM5	1	1	0	1	1	0	NA	P04141	P06731	ligand	receptor
OSM	IL6R	1	1	0	1	1	0	NA	P13725	P08887	ligand	receptor
LAMB2	ITGA10	1	1	0	1	1	0	NA	P55268	O75578	ligand	receptor
CXCL5	CCR5	1	1	0	1	1	0	NA	P42830	P51681	ligand	receptor
CCL24	CCR5	1	1	0	1	1	0	NA	O00175	P51681	ligand	receptor
IFNG	CX3CL1	1	1	0	1	1	0	NA	P01579	P78423	ligand	receptor
BMP4	AMHR2	1	1	0	1	1	0	NA	P12644	Q16671	ligand	receptor
IL4	FCER2	1	1	0	1	1	0	NA	P05112	P06734	ligand	receptor
VWF	ITGB5	1	1	0	1	1	0	NA	P04275	P18084	ligand	receptor
LIF	PLAU	1	1	0	1	1	0	NA	P15018	P00749	ligand	receptor
CXCL2	CCR3	1	1	0	1	1	0	NA	P19875	P51677	ligand	receptor
