"id_cp_interaction","partner_a","partner_b","protein_name_a","protein_name_b","annotation_strategy","source","is_ppi","curator","reactome_complex","reactome_reaction","reactome_pathway","complexPortal_complex","comments","version","interactors","classification","directionality","modulatory_effect","ligand","receptor"
NA,"WNT8A","FZD3_LRP6","WNT8A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8A-FZD3+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8A","FZD3_LRP6"
NA,"WNT8A","FZD4_LRP5","WNT8A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8A-FZD4+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8A","FZD4_LRP5"
NA,"WNT8A","FZD4_LRP6","WNT8A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8A-FZD4+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8A","FZD4_LRP6"
NA,"WNT8A","FZD5_LRP5","WNT8A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8A-FZD5+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8A","FZD5_LRP5"
NA,"WNT8A","FZD5_LRP6","WNT8A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8A-FZD5+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8A","FZD5_LRP6"
NA,"WNT8A","FZD6_LRP5","WNT8A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8A-FZD6+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8A","FZD6_LRP5"
NA,"WNT8A","FZD6_LRP6","WNT8A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8A-FZD6+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8A","FZD6_LRP6"
NA,"WNT8A","FZD7_LRP5","WNT8A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8A-FZD7+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8A","FZD7_LRP5"
NA,"WNT8A","FZD7_LRP6","WNT8A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8A-FZD7+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8A","FZD7_LRP6"
NA,"WNT8A","FZD8_LRP5","WNT8A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8A-FZD8+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8A","FZD8_LRP5"
NA,"WNT8A","FZD8_LRP6","WNT8A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8A-FZD8+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8A","FZD8_LRP6"
NA,"WNT8A","FZD9_LRP5","WNT8A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8A-FZD9+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8A","FZD9_LRP5"
NA,"WNT8A","FZD9_LRP6","WNT8A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8A-FZD9+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8A","FZD9_LRP6"
NA,"WNT8A","SFRP1","WNT8A_HUMAN","SFRP1_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT8A-SFRP1","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT8A","SFRP1"
NA,"WNT8A","SFRP2","WNT8A_HUMAN","SFRP2_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT8A-SFRP2","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT8A","SFRP2"
NA,"WNT8A","SFRP4","WNT8A_HUMAN","SFRP4_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT8A-SFRP4","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT8A","SFRP4"
NA,"WNT8A","SFRP5","WNT8A_HUMAN","SFRP5_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT8A-SFRP5","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT8A","SFRP5"
NA,"WNT8A","WIF1","WNT8A_HUMAN","WIF1_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT8A-WIF1","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT8A","WIF1"
NA,"WNT8B","CER1","WNT8B_HUMAN","CER1_HUMAN","curated","PMID:10067895","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT8B-CER1","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT8B","CER1"
NA,"WNT8B","FRZB","WNT8B_HUMAN","SFRP3_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT8B-FRZB","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT8B","FRZB"
NA,"WNT8B","FZD1_LRP5","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD1+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD1_LRP5"
NA,"WNT8B","FZD1_LRP6","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD1+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD1_LRP6"
NA,"WNT8B","FZD10_LRP5","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD10+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD10_LRP5"
NA,"WNT8B","FZD10_LRP6","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD10+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD10_LRP6"
NA,"WNT8B","FZD2_LRP5","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD2+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD2_LRP5"
NA,"WNT8B","FZD2_LRP6","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD2+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD2_LRP6"
NA,"WNT8B","FZD3_LRP5","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD3+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD3_LRP5"
NA,"WNT8B","FZD3_LRP6","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD3+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD3_LRP6"
NA,"WNT8B","FZD4_LRP5","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD4+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD4_LRP5"
NA,"WNT8B","FZD4_LRP6","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD4+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD4_LRP6"
NA,"WNT8B","FZD5_LRP5","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD5+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD5_LRP5"
NA,"WNT8B","FZD5_LRP6","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD5+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD5_LRP6"
NA,"WNT8B","FZD6_LRP5","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD6+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD6_LRP5"
NA,"WNT8B","FZD6_LRP6","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD6+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD6_LRP6"
NA,"WNT8B","FZD7_LRP5","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD7+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD7_LRP5"
NA,"WNT8B","FZD7_LRP6","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD7+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD7_LRP6"
NA,"WNT8B","FZD8_LRP5","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD8+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD8_LRP5"
NA,"WNT8B","FZD8_LRP6","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD8+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD8_LRP6"
NA,"WNT8B","FZD9_LRP5","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD9+LRP5","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD9_LRP5"
NA,"WNT8B","FZD9_LRP6","WNT8B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT8B-FZD9+LRP6","Signaling by WNT","Ligand-Receptor","","WNT8B","FZD9_LRP6"
NA,"WNT8B","SFRP1","WNT8B_HUMAN","SFRP1_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT8B-SFRP1","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT8B","SFRP1"
NA,"WNT8B","SFRP2","WNT8B_HUMAN","SFRP2_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT8B-SFRP2","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT8B","SFRP2"
NA,"WNT8B","SFRP4","WNT8B_HUMAN","SFRP4_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT8B-SFRP4","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT8B","SFRP4"
NA,"WNT8B","SFRP5","WNT8B_HUMAN","SFRP5_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT8B-SFRP5","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT8B","SFRP5"
NA,"WNT8B","WIF1","WNT8B_HUMAN","WIF1_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT8B-WIF1","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT8B","WIF1"
NA,"WNT9A","CER1","WNT9A_HUMAN","CER1_HUMAN","curated","PMID:10067895","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT9A-CER1","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT9A","CER1"
NA,"WNT9A","FRZB","WNT9A_HUMAN","SFRP3_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT9A-FRZB","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT9A","FRZB"
NA,"WNT9A","FZD1_LRP5","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD1+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD1_LRP5"
NA,"WNT9A","FZD1_LRP6","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD1+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD1_LRP6"
NA,"WNT9A","FZD10_LRP5","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD10+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD10_LRP5"
NA,"WNT9A","FZD10_LRP6","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD10+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD10_LRP6"
NA,"WNT9A","FZD2_LRP5","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD2+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD2_LRP5"
NA,"WNT9A","FZD2_LRP6","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD2+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD2_LRP6"
NA,"WNT9A","FZD3_LRP5","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD3+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD3_LRP5"
NA,"WNT9A","FZD3_LRP6","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD3+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD3_LRP6"
NA,"WNT9A","FZD4_LRP5","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD4+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD4_LRP5"
NA,"WNT9A","FZD4_LRP6","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD4+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD4_LRP6"
NA,"WNT9A","FZD5_LRP5","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD5+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD5_LRP5"
NA,"WNT9A","FZD5_LRP6","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD5+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD5_LRP6"
NA,"WNT9A","FZD6_LRP5","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD6+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD6_LRP5"
NA,"WNT9A","FZD6_LRP6","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD6+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD6_LRP6"
NA,"WNT9A","FZD7_LRP5","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD7+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD7_LRP5"
NA,"WNT9A","FZD7_LRP6","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD7+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD7_LRP6"
NA,"WNT9A","FZD8_LRP5","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD8+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD8_LRP5"
NA,"WNT9A","FZD8_LRP6","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD8+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD8_LRP6"
NA,"WNT9A","FZD9_LRP5","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD9+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD9_LRP5"
NA,"WNT9A","FZD9_LRP6","WNT9A_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9A-FZD9+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9A","FZD9_LRP6"
NA,"WNT9A","SFRP1","WNT9A_HUMAN","SFRP1_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT9A-SFRP1","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT9A","SFRP1"
NA,"WNT9A","SFRP2","WNT9A_HUMAN","SFRP2_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT9A-SFRP2","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT9A","SFRP2"
NA,"WNT9A","SFRP4","WNT9A_HUMAN","SFRP4_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT9A-SFRP4","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT9A","SFRP4"
NA,"WNT9A","SFRP5","WNT9A_HUMAN","SFRP5_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT9A-SFRP5","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT9A","SFRP5"
NA,"WNT9A","WIF1","WNT9A_HUMAN","WIF1_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT9A-WIF1","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT9A","WIF1"
NA,"WNT9B","CER1","WNT9B_HUMAN","CER1_HUMAN","curated","PMID:10067895","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT9B-CER1","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT9B","CER1"
NA,"WNT9B","FRZB","WNT9B_HUMAN","SFRP3_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT9B-FRZB","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT9B","FRZB"
NA,"WNT9B","FZD1_LRP5","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD1+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD1_LRP5"
NA,"WNT9B","FZD1_LRP6","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD1+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD1_LRP6"
NA,"WNT9B","FZD10_LRP5","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD10+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD10_LRP5"
NA,"WNT9B","FZD10_LRP6","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD10+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD10_LRP6"
NA,"WNT9B","FZD2_LRP5","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD2+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD2_LRP5"
NA,"WNT9B","FZD2_LRP6","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD2+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD2_LRP6"
NA,"WNT9B","FZD3_LRP5","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD3+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD3_LRP5"
NA,"WNT9B","FZD3_LRP6","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD3+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD3_LRP6"
NA,"WNT9B","FZD4_LRP5","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD4+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD4_LRP5"
NA,"WNT9B","FZD4_LRP6","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD4+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD4_LRP6"
NA,"WNT9B","FZD5_LRP5","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD5+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD5_LRP5"
NA,"WNT9B","FZD5_LRP6","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD5+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD5_LRP6"
NA,"WNT9B","FZD6_LRP5","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD6+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD6_LRP5"
NA,"WNT9B","FZD6_LRP6","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD6+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD6_LRP6"
NA,"WNT9B","FZD7_LRP5","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD7+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD7_LRP5"
NA,"WNT9B","FZD7_LRP6","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD7+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD7_LRP6"
NA,"WNT9B","FZD8_LRP5","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD8+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD8_LRP5"
NA,"WNT9B","FZD8_LRP6","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD8+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD8_LRP6"
NA,"WNT9B","FZD9_LRP5","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD9+LRP5","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD9_LRP5"
NA,"WNT9B","FZD9_LRP6","WNT9B_HUMAN","","curated","PMID:24532711","True","RVentoTormo","","","",NA,"low affinity interaction","CellPhoneDBcore<=4.1","WNT9B-FZD9+LRP6","Signaling by WNT","Ligand-Receptor","","WNT9B","FZD9_LRP6"
NA,"WNT9B","SFRP1","WNT9B_HUMAN","SFRP1_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT9B-SFRP1","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT9B","SFRP1"
NA,"WNT9B","SFRP2","WNT9B_HUMAN","SFRP2_HUMAN","curated","PMID:12775774","True","RVentoTormo","","","",NA,"Inhibition WNT. Soluble proteins","CellPhoneDBcore<=4.1","WNT9B-SFRP2","Signaling by WNT inhibition","Ligand-Ligand","Inhibitory","WNT9B","SFRP2"
